date,mkd_id,district,mkd_lat,mkd_lon,geo_key,avg_temp_c,min_temp_c,max_temp_c,heating_degree_days,precipitation_mm,relative_humidity,cloudiness_hours,wind_speed_ms,wind_load_subzero,operational_period
2024-11-23,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.11,-13.39,-5.63,27.11,0.87,68.8,9.6,5.8,52.869,Отопительный сезон
2024-11-24,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-5.58,-11.17,-2.98,23.58,0.96,89.7,12.5,3.41,19.017,Отопительный сезон
2024-11-25,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.9,-14.54,-4.79,26.9,0.09,77.7,13.0,3.16,28.091,Отопительный сезон
2024-11-26,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-4.87,-10.64,-2.8,22.87,1.3,76.5,10.9,4.85,23.614,Отопительный сезон
2024-11-27,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.66,-13.57,-6.11,27.66,0.17,75.2,12.1,5.78,55.826,Отопительный сезон
2024-11-28,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.67,-13.72,-6.55,26.67,3.53,79.0,5.7,3.37,29.174,Отопительный сезон
2024-11-29,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-6.14,-11.7,-2.1,24.14,1.95,96.8,10.0,3.9,23.955,Отопительный сезон
2024-11-30,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.95,-14.71,-6.7,26.95,1.05,84.1,5.0,5.11,45.782,Отопительный сезон
2024-12-01,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-11.08,-13.6,-7.99,29.08,0.64,74.1,9.6,4.46,49.395,Отопительный сезон
2024-12-02,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.71,-12.35,-6.17,26.71,0.6,83.7,8.7,4.27,37.17,Отопительный сезон
2024-12-03,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-6.54,-9.96,-1.71,24.54,0.69,72.2,7.5,3.88,25.369,Отопительный сезон
2024-12-04,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.11,-13.33,-5.38,27.11,0.27,87.7,10.3,4.94,45.047,Отопительный сезон
2024-12-05,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.11,-15.34,-5.76,27.11,0.85,89.3,11.8,2.34,21.341,Отопительный сезон
2024-12-06,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-7.33,-12.98,-3.25,25.33,1.49,78.5,9.9,7.29,53.397,Отопительный сезон
2024-12-07,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-7.71,-11.16,-3.99,25.71,2.26,78.4,9.2,3.45,26.612,Отопительный сезон
2024-12-08,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-5.97,-11.01,-3.42,23.97,0.74,86.6,5.5,5.61,33.493,Отопительный сезон
2024-12-09,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-6.67,-12.5,-2.9,24.67,0.15,71.3,5.5,3.49,23.248,Отопительный сезон
2024-12-10,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.58,-14.69,-3.81,26.58,0.8,81.6,7.7,5.19,44.546,Отопительный сезон
2024-12-11,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.26,-12.69,-7.04,27.26,1.25,85.3,9.2,3.53,32.701,Отопительный сезон
2024-12-12,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-6.69,-11.68,-4.65,24.69,1.39,74.0,12.9,5.88,39.332,Отопительный сезон
2024-12-13,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.44,-14.89,-5.2,27.44,0.17,78.8,11.0,5.71,53.908,Отопительный сезон
2024-12-14,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-10.18,-14.03,-5.7,28.18,0.08,75.8,11.1,4.0,40.711,Отопительный сезон
2024-12-15,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-7.94,-13.85,-5.78,25.94,0.96,72.6,9.9,5.14,40.779,Отопительный сезон
2024-12-16,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.65,-14.08,-6.46,27.65,0.12,84.8,11.2,3.67,35.471,Отопительный сезон
2024-12-17,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-11.18,-15.7,-6.44,29.18,0.75,68.4,4.8,5.25,58.663,Отопительный сезон
2024-12-18,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.03,-11.29,-5.67,26.03,0.83,75.7,13.4,5.51,44.213,Отопительный сезон
2024-12-19,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-7.7,-12.61,-4.31,25.7,3.15,72.4,11.6,3.2,24.652,Отопительный сезон
2024-12-20,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-10.96,-14.61,-7.29,28.96,0.96,74.1,6.9,2.73,29.863,Отопительный сезон
2024-12-21,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.8,-14.99,-4.92,27.8,0.67,84.9,6.2,5.14,50.402,Отопительный сезон
2024-12-22,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-10.06,-15.2,-5.97,28.06,1.9,82.2,6.2,2.91,29.223,Отопительный сезон
2024-12-23,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.68,-12.95,-5.86,27.68,1.62,84.8,12.8,3.02,29.194,Отопительный сезон
2024-12-24,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-10.19,-15.36,-7.05,28.19,1.71,91.5,8.7,3.55,36.159,Отопительный сезон
2024-12-25,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-11.88,-16.6,-8.34,29.88,0.7,85.0,11.0,3.72,44.236,Отопительный сезон
2024-12-26,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.64,-14.38,-5.16,27.64,2.2,81.8,5.1,5.01,48.357,Отопительный сезон
2024-12-27,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-10.28,-15.51,-7.58,28.28,2.64,92.0,11.3,5.66,58.161,Отопительный сезон
2024-12-28,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.66,-12.33,-7.08,27.66,0.54,83.4,10.1,5.01,48.42,Отопительный сезон
2024-12-29,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.94,-12.41,-6.12,26.94,0.3,86.8,8.9,4.25,37.994,Отопительный сезон
2024-12-30,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-8.79,-13.15,-4.53,26.79,0.27,89.7,9.3,4.58,40.261,Отопительный сезон
2024-12-31,MKD-001,ЦАО,55.7558,37.6176,55.7558_37.6176,-9.45,-12.12,-6.47,27.45,0.12,80.7,11.7,4.18,39.51,Отопительный сезон
2024-01-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,-13.55,-18.01,-11.48,31.55,0.76,79.6,12.2,4.57,61.881,Отопительный сезон
2024-01-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.23,-15.33,-8.72,29.23,2.14,89.0,7.9,4.12,46.294,Отопительный сезон
2024-01-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.61,-15.11,-6.79,27.61,0.14,72.5,4.4,5.88,56.479,Отопительный сезон
2024-01-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.57,-14.27,-4.47,26.57,0.63,68.8,16.8,3.25,27.816,Отопительный сезон
2024-01-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.42,-16.1,-8.85,29.42,0.85,83.1,7.6,6.02,68.758,Отопительный сезон
2024-01-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.11,-17.22,-8.46,29.11,0.28,82.0,10.1,5.68,63.098,Отопительный сезон
2024-01-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.4,-11.19,-5.21,25.4,0.19,89.5,11.6,2.01,14.87,Отопительный сезон
2024-01-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-13.89,-18.37,-10.82,31.89,0.11,74.4,11.2,6.17,85.768,Отопительный сезон
2024-01-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.62,-14.95,-5.7,28.62,1.73,79.6,12.5,4.69,49.735,Отопительный сезон
2024-01-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.18,-15.42,-7.13,29.18,1.8,82.8,14.4,5.18,57.953,Отопительный сезон
2024-01-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.84,-14.68,-6.43,28.84,2.04,83.1,10.6,3.52,38.185,Отопительный сезон
2024-01-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.81,-13.91,-6.38,28.81,1.37,75.3,9.5,5.77,62.414,Отопительный сезон
2024-01-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.34,-12.73,-7.14,27.34,1.01,96.1,15.1,7.03,65.644,Отопительный сезон
2024-01-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.92,-15.2,-4.66,26.92,1.41,73.3,17.9,5.44,48.543,Отопительный сезон
2024-01-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.75,-8.27,-1.67,23.75,0.1,83.4,12.7,6.7,38.538,Отопительный сезон
2024-01-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.73,-13.59,-5.69,25.73,0.09,78.1,11.1,4.01,30.982,Отопительный сезон
2024-01-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.55,-13.72,-7.76,28.55,0.88,77.7,8.6,4.36,45.972,Отопительный сезон
2024-01-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.11,-13.49,-5.88,28.11,3.07,84.2,14.0,2.08,21.053,Отопительный сезон
2024-01-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.93,-13.61,-4.35,26.93,0.81,68.3,8.6,4.91,43.845,Отопительный сезон
2024-01-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.52,-11.96,-2.51,24.52,0.22,76.6,15.4,3.37,21.97,Отопительный сезон
2024-01-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.84,-16.05,-8.44,28.84,1.55,91.6,13.3,3.25,35.257,Отопительный сезон
2024-01-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.98,-13.91,-5.93,27.98,1.42,68.6,11.4,4.46,44.537,Отопительный сезон
2024-01-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.88,-13.58,-7.49,28.88,0.87,85.4,14.0,4.37,47.548,Отопительный сезон
2024-01-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.83,-14.64,-3.96,26.83,0.03,74.6,9.8,2.42,21.369,Отопительный сезон
2024-01-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,-12.69,-15.22,-10.21,30.69,1.23,92.2,7.6,3.73,47.306,Отопительный сезон
2024-01-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.43,-13.03,-7.12,28.43,1.17,83.8,9.7,4.07,42.469,Отопительный сезон
2024-01-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,-12.66,-18.61,-10.21,30.66,1.17,81.0,12.9,6.86,86.824,Отопительный сезон
2024-01-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.25,-15.12,-6.76,28.25,0.06,73.8,11.3,5.63,57.747,Отопительный сезон
2024-01-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.46,-13.27,-5.99,27.46,0.35,80.1,10.7,4.44,42.03,Отопительный сезон
2024-01-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.27,-13.99,-7.74,29.27,0.13,83.0,11.5,5.25,59.217,Отопительный сезон
2024-01-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.02,-15.52,-7.52,29.02,0.34,90.0,7.1,3.45,37.956,Отопительный сезон
2024-02-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.95,-14.97,-4.39,26.95,1.58,78.4,9.0,4.26,38.114,Отопительный сезон
2024-02-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.82,-15.31,-8.71,28.82,1.15,83.6,14.1,4.1,44.302,Отопительный сезон
2024-02-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.8,-13.51,-5.28,27.8,1.25,69.0,10.5,6.0,58.731,Отопительный сезон
2024-02-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.0,-17.2,-7.82,29.0,1.17,83.8,14.5,3.75,41.219,Отопительный сезон
2024-02-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,-12.02,-16.89,-7.87,30.02,0.38,88.6,11.1,2.85,34.212,Отопительный сезон
2024-02-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.23,-15.14,-8.57,29.23,1.11,81.6,11.2,5.55,62.338,Отопительный сезон
2024-02-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.42,-11.86,-4.69,25.42,0.69,80.9,11.7,4.4,32.624,Отопительный сезон
2024-02-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.98,-16.44,-6.52,28.98,0.06,75.8,11.0,5.48,60.177,Отопительный сезон
2024-02-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.45,-16.33,-8.04,28.45,0.05,83.7,12.3,3.83,39.962,Отопительный сезон
2024-02-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.69,-13.99,-6.56,26.69,0.89,74.3,12.5,3.35,29.094,Отопительный сезон
2024-02-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.91,-12.5,-7.72,27.91,0.34,81.8,10.7,4.02,39.835,Отопительный сезон
2024-02-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.62,-13.88,-6.28,27.62,1.0,85.7,7.4,6.12,58.877,Отопительный сезон
2024-02-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.94,-9.47,-2.73,24.94,0.53,63.4,15.6,5.69,39.499,Отопительный сезон
2024-02-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.97,-14.06,-6.87,26.97,0.42,76.5,11.1,2.88,25.828,Отопительный сезон
2024-02-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.53,-14.26,-8.28,29.53,1.68,74.3,10.0,5.89,67.92,Отопительный сезон
2024-02-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.24,-13.73,-4.76,27.24,1.8,75.5,4.7,5.49,50.792,Отопительный сезон
2024-02-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.12,-14.48,-7.92,29.12,2.22,78.1,11.3,4.87,54.12,Отопительный сезон
2024-02-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.7,-14.33,-8.11,28.7,1.53,87.1,9.4,5.04,53.891,Отопительный сезон
2024-02-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.51,-13.65,-4.41,26.51,1.87,84.6,14.0,4.47,38.025,Отопительный сезон
2024-02-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.97,-15.23,-6.27,27.97,0.39,79.5,14.5,5.56,55.479,Отопительный сезон
2024-02-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.46,-13.52,-5.71,28.46,1.53,86.1,10.2,4.36,45.588,Отопительный сезон
2024-02-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.81,-15.77,-5.91,28.81,0.65,66.2,14.8,4.09,44.276,Отопительный сезон
2024-02-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.68,-15.75,-7.59,27.68,1.3,71.8,11.1,5.11,49.494,Отопительный сезон
2024-02-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.25,-13.09,-5.97,28.25,0.8,81.8,21.1,4.44,45.508,Отопительный сезон
2024-02-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.31,-12.34,-5.8,26.31,0.87,85.8,11.5,2.39,19.902,Отопительный сезон
2024-02-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.4,-13.95,-5.87,27.4,0.6,80.8,9.9,3.07,28.88,Отопительный сезон
2024-02-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.87,-12.88,-7.4,27.87,1.1,66.8,15.4,4.23,41.745,Отопительный сезон
2024-02-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.93,-10.7,-0.87,22.93,0.48,66.3,7.9,7.11,35.014,Отопительный сезон
2024-02-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.01,-15.11,-4.21,27.01,0.6,92.3,9.3,4.76,42.869,Отопительный сезон
2024-03-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.5,-14.07,-7.54,28.5,1.06,82.5,10.5,5.21,54.714,Отопительный сезон
2024-03-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.2,-15.58,-8.36,29.2,0.43,75.8,14.2,3.39,37.914,Отопительный сезон
2024-03-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.95,-15.19,-7.57,28.95,2.91,84.7,12.6,5.87,64.325,Отопительный сезон
2024-03-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,-11.23,-16.63,-9.21,29.23,0.34,78.5,13.1,5.59,62.784,Отопительный сезон
2024-03-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.22,-13.9,-4.36,27.22,0.29,93.1,7.6,4.54,41.879,Отопительный сезон
2024-03-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.04,-12.72,-4.57,27.04,1.43,66.5,8.5,2.81,25.44,Отопительный сезон
2024-03-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.01,-11.07,-4.67,26.01,0.19,68.7,13.9,1.87,14.957,Отопительный сезон
2024-03-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.34,-14.85,-6.72,28.34,0.34,81.4,12.0,4.14,42.772,Отопительный сезон
2024-03-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.43,-15.73,-6.98,27.43,0.56,74.2,10.5,4.18,39.436,Отопительный сезон
2024-03-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.5,-12.76,-6.28,27.5,2.66,79.6,12.7,4.02,38.158,Отопительный сезон
2024-03-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.05,-12.34,-1.8,24.05,3.15,79.6,11.8,2.74,16.614,Отопительный сезон
2024-03-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.22,-11.51,-4.71,26.22,0.89,69.8,13.8,6.07,49.898,Отопительный сезон
2024-03-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.66,-12.88,-4.09,25.66,0.03,74.4,10.4,7.64,58.545,Отопительный сезон
2024-03-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.54,-9.16,-2.34,24.54,0.98,66.5,10.1,3.8,24.859,Отопительный сезон
2024-03-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.77,-12.69,-3.2,25.77,0.77,75.3,12.4,3.99,31.021,Отопительный сезон
2024-03-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.09,-10.79,-4.55,26.09,2.41,84.2,11.7,3.01,24.354,Отопительный сезон
2024-03-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.54,-12.01,-6.46,26.54,0.48,83.4,9.0,3.01,25.683,Отопительный сезон
2024-03-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,-8.22,-11.87,-3.6,26.22,0.72,81.1,9.4,2.28,18.717,Отопительный сезон
2024-03-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.72,-14.0,-3.6,25.72,0.19,74.7,11.4,4.2,32.395,Отопительный сезон
2024-03-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.9,-12.63,-4.55,25.9,0.28,88.4,13.8,5.0,39.499,Отопительный сезон
2024-03-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.78,-11.38,-3.3,25.78,0.29,86.6,13.1,4.23,32.873,Отопительный сезон
2024-03-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.45,-7.7,0.23,22.45,0.75,79.8,10.2,3.66,16.26,Отопительный сезон
2024-03-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-9.19,-15.62,-4.35,27.19,0.35,81.8,6.8,3.81,34.981,Отопительный сезон
2024-03-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,-10.16,-13.51,-7.9,28.16,1.44,81.2,14.8,4.87,49.453,Отопительный сезон
2024-03-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.37,-10.56,-3.02,24.37,0.64,81.8,8.6,4.54,28.932,Отопительный сезон
2024-03-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.75,-8.93,-0.91,22.75,0.07,72.9,12.7,4.9,23.23,Отопительный сезон
2024-03-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.09,-13.4,-3.18,25.09,1.44,69.2,12.0,4.07,28.833,Отопительный сезон
2024-03-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.3,-9.34,-2.35,23.3,3.71,85.4,12.3,3.98,21.1,Отопительный сезон
2024-03-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.94,-8.72,0.73,21.94,0.71,98.0,9.9,4.95,19.484,Отопительный сезон
2024-03-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.63,-9.59,-4.14,24.63,0.18,72.2,11.3,4.37,29.012,Отопительный сезон
2024-03-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.83,-8.56,-3.37,23.83,1.39,87.2,14.4,4.42,25.8,Отопительный сезон
2024-04-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,-7.25,-11.26,-4.56,25.25,0.15,78.5,16.9,2.81,20.34,Отопительный сезон
2024-04-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.84,-10.06,-1.88,24.84,0.52,75.9,3.6,5.5,37.616,Отопительный сезон
2024-04-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.35,-12.46,-2.06,24.35,1.27,74.5,9.8,3.54,22.486,Отопительный сезон
2024-04-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.5,-7.64,-1.32,22.5,1.45,82.2,13.0,6.82,30.718,Отопительный сезон
2024-04-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.23,-6.19,1.07,21.23,0.02,81.2,13.8,3.84,12.401,Отопительный сезон
2024-04-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.29,-9.78,-1.82,22.29,0.6,93.2,9.7,3.76,16.108,Отопительный сезон
2024-04-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.47,-10.57,-2.6,24.47,1.47,89.8,11.9,3.82,24.751,Отопительный сезон
2024-04-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.2,-12.4,-3.73,24.2,1.05,86.7,7.0,5.36,33.277,Отопительный сезон
2024-04-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.44,-9.44,-1.62,23.44,0.37,80.9,12.7,4.11,22.362,Отопительный сезон
2024-04-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.72,-8.91,-2.3,22.72,0.94,75.8,9.0,3.62,17.076,Отопительный сезон
2024-04-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.71,-8.47,-1.56,21.71,3.22,85.8,15.0,4.79,17.769,Отопительный сезон
2024-04-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,-6.68,-11.61,-4.62,24.68,2.18,79.2,8.6,5.46,36.473,Отопительный сезон
2024-04-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.87,-9.95,-1.8,23.87,0.49,82.5,15.5,5.99,35.141,Отопительный сезон
2024-04-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.46,-6.68,0.76,19.46,0.43,76.3,10.3,6.07,8.843,Отопительный сезон
2024-04-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.28,-7.01,-0.44,21.28,2.48,80.6,8.1,4.37,14.335,Отопительный сезон
2024-04-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.21,-8.17,1.44,21.21,2.19,93.7,11.4,3.66,11.724,Отопительный сезон
2024-04-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.77,-9.48,-1.23,23.77,0.39,77.4,14.8,5.72,33.024,Отопительный сезон
2024-04-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.98,-7.44,2.42,19.98,1.58,87.8,8.0,4.13,8.189,Отопительный сезон
2024-04-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.55,-5.28,1.13,20.55,3.59,78.3,12.9,3.36,8.588,Отопительный сезон
2024-04-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,-5.41,-10.52,-0.52,23.41,0.99,75.3,9.9,3.79,20.502,Отопительный сезон
2024-04-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.91,-9.85,-0.37,22.91,2.26,87.8,10.9,4.37,21.437,Отопительный сезон
2024-04-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.95,-7.63,1.7,19.95,2.1,81.2,15.3,5.63,10.992,Отопительный сезон
2024-04-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.72,-9.87,-0.96,22.72,0.64,77.1,7.9,6.39,30.181,Отопительный сезон
2024-04-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.69,-6.1,2.58,19.69,1.92,79.3,17.1,4.37,7.401,Отопительный сезон
2024-04-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.25,-6.29,-0.62,21.25,0.65,80.7,11.4,5.17,16.776,Отопительный сезон
2024-04-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.28,-5.44,3.34,19.28,0.2,75.5,7.4,6.28,8.066,Отопительный сезон
2024-04-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.76,-6.76,2.09,18.76,0.71,85.5,10.3,2.99,2.265,Отопительный сезон
2024-04-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.81,-3.75,4.88,17.19,0.44,64.7,15.3,2.11,0.0,Отопительный сезон
2024-04-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.47,-8.21,0.17,22.47,1.26,77.1,12.1,4.72,21.093,Отопительный сезон
2024-04-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.87,-9.34,-0.99,21.87,0.79,75.8,9.5,3.66,14.174,Отопительный сезон
2024-05-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.67,-7.9,0.97,19.67,1.08,89.9,10.9,4.97,8.311,Переходный период
2024-05-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.18,-2.46,3.74,16.82,0.9,70.6,10.3,2.23,0.0,Переходный период
2024-05-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.44,-4.2,2.34,18.44,0.0,70.6,13.0,4.15,1.809,Переходный период
2024-05-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.09,-7.24,0.54,21.09,0.56,78.5,13.8,4.84,14.965,Переходный период
2024-05-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.47,-3.29,2.52,17.53,0.1,64.0,11.1,4.93,0.0,Переходный период
2024-05-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.86,-6.43,3.02,18.86,0.02,91.6,8.0,4.41,3.793,Переходный период
2024-05-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.34,-3.83,3.66,16.66,1.68,57.6,7.9,3.86,0.0,Переходный период
